0.0	0.0
-1.0849963450233095	0.004734640038970521
-1.094683801985111	0.0051993710987129835
-1.1132234565702575	0.006170147783500662
-1.1307151118030423	0.006383841640136274
-1.1453599511818033	0.008261582207489227
-1.1724152359561226	0.009851249602452046
-1.2022321732807837	0.010783781786816873
-1.235167117900641	0.013412334437454439
-1.2796190948537507	0.01445188115368933
-1.3450137130613327	0.01929670718385055
-1.4079696640468997	0.023750336669142558
-1.5098849135103576	0.03346954261422469
-1.6471121375866427	0.043528139844524305
-1.8755444125982934	0.06646347599477781
NaN	NaN
