0.0	0.0
-1.0345336196107051	0.0028417868856763077
-1.045254046503269	0.0036324122434640417
-1.048920926946979	0.0039549546352838074
-1.0636904764562005	0.003749858843351979
-1.074298010708821	0.00477407458887613
-1.0846072618161628	0.0057303087528384625
-1.1087316186606038	0.006863603249089935
-1.1237769229277788	0.007306420664117017
-1.152856209796857	0.009054265308459158
-1.1838256403193643	0.010303192849902899
-1.2228572937496924	0.012961144722034584
-1.2673613916492223	0.016720197378187415
-1.3367373822659	0.01945664199898852
-1.4165264307382424	0.02579826558664645
-1.5446162863092736	0.03575828780157028
